"draw","transmission_row","coverage","ve","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute_u40","rec_acute_o40","rec_subacute_u40","rec_subacute_o40","rec_chronic_u40","rec_chronic_o40"
35,375,0.281686999178412,0.983623286579606,0.0916540184078279,2,0.0361388495165857,0.0170711123385265,0.0160653200163337,0.0176845392968434,0.019883769957909,0.0235471637819703,0.0261158699137642,0.0461747441856893,0.107769215641327,0.188094614120248,0.000489918775378699,4.72945729517373e-05,6.06448372486999e-05,7.40719248117217e-05,1.20209266842781e-05,0.000178933709728218,0.000579300558765831,0.00101503845743743,0.0043743155803632,0.0535718607490805,0.177337566961243,0.451309343205283,0.00803367182962214,0.0168402030893267,0.15970090618295,0.462163300799323,70.3704694639343,64.2959806179076,50.3351708349361,42.2680319071158,36.2766836572537,23.7422640478578,16.9956552715074,10.0809231653915,6.56352637285193,0.410276071908362,0.331474767848157,0.293975850023282,0.281564096605559,0.274470925269456,0.364874238276732
36,593,0.300293296551122,0.988842540682583,0.100492075202626,2,0.0399765926922637,0.0130230282818242,0.016500405168089,0.0186674323652068,0.0191632736464229,0.023695098516773,0.0281701694894916,0.0447841306252279,0.109797156195127,0.187477796560979,0.000309415257294854,0.000109464158555576,8.35109146666016e-05,5.05906170826084e-05,4.10679105256713e-05,0.000162178253817645,0.000254239691267922,0.00116967914542859,0.0037414813634314,0.0513342441594852,0.109556480349437,0.351665269775548,0.00793299694833153,0.0212280061410692,0.11577396290159,0.482849372978681,71.387000348028,52.781889894558,55.3917703555094,40.9537731382792,36.572198846545,24.7850345573495,17.604616942142,10.9923053991599,5.65441969084847,0.453518898033869,0.333050993676169,0.296667021967729,0.278655324911933,0.291486588747374,0.380509842680418
37,690,0.24433314724551,0.986343651564643,0.0951098202980169,3,0.0327073295307463,0.0231566747137966,0.013553127269025,0.0183926759893457,0.0184290465533967,0.0222502908557254,0.0278148132731062,0.0449964954250131,0.107573634142348,0.184218608720931,0.000352268109772315,4.28715286599374e-05,3.49893966420647e-05,5.6604755515337e-05,1.71148356363869e-05,0.000318422156711394,0.000322137183931671,0.000784007887067901,0.00377128928746012,0.0469015334257782,0.153475419659682,0.348182552907673,0.0211835397561707,0.0323987211592479,0.12400944244213,0.497503463463025,71.6009958043015,71.1777063876,52.4660364287182,41.4628225503911,34.141423326209,27.1397786189111,15.9072807198942,10.8196938067585,5.69521733117344,0.397800812856195,0.335062378184795,0.298782853193162,0.286733196679972,0.275477005546198,0.377315495891817
38,751,0.297930875106824,0.986248767847872,0.0968359814381227,2,0.0420671356124348,0.0224914345514794,0.0174458672048018,0.0175148720816493,0.0194208598375503,0.0226743487291831,0.0288238920482147,0.044505551708041,0.108906544678011,0.187713035185299,0.000124134553602896,8.56046464792762e-05,3.24677449932244e-05,0.000100060239063309,6.05986523692821e-05,0.00021232967234708,0.000274800018914359,0.000740281756658086,0.00393124875219339,0.0603210631465841,0.153847985772089,0.445788291995329,0.0155891227567005,0.0220810597900932,0.211094778158089,0.46106243550528,75.3654091574894,58.2915582195177,51.2473698852198,40.0058799802232,31.9600396386929,24.8902477981682,17.0194952204104,10.7762759540031,6.37910956884532,0.444007413548387,0.344555705052089,0.292735972798943,0.269443523181709,0.302666519590398,0.388973044100734
39,477,0.358822549021022,0.988240628147732,0.0984436647279183,3,0.0426700305312224,0.015121292335452,0.0164961541235719,0.0180076418620467,0.018411742840742,0.0246555059659256,0.026870400559746,0.0445300770759115,0.107490431564283,0.188281652936306,0.00016769728762102,0.000137343037977878,3.80423933288931e-05,0.000107212538541018,2.30787941621555e-05,0.000253773105633056,0.000371163645014753,0.000864403516533504,0.00419485487761976,0.0493574408371511,0.112267212195746,0.354427199487497,0.0346425362311579,0.0134451855973765,0.117501258332395,0.477696337758833,71.0650615940972,68.3329321158516,47.0239454386253,44.0394754450551,33.0733264588849,24.3786799271426,17.5360822977804,10.9465600073944,6.07066097500218,0.416954656443579,0.336745809635924,0.296145348800538,0.289550043156418,0.280342887462778,0.368694308993207
40,916,0.34207806230959,0.975517225791141,0.100785150153029,3,0.0327643314978455,0.0194574765113753,0.0160697858170082,0.0183140747925612,0.0186538131824822,0.0233982463650561,0.0268650708294468,0.044955016175726,0.107477058413448,0.184389464646648,0.000330305226069864,0.000102486267343562,3.23898995575712e-05,0.000137791785017099,3.54079038707722e-05,0.000136279677586944,0.000589621583295857,0.000930361211027835,0.00412248581640247,0.0638994408538335,0.122661576790583,0.442476232300829,0.0208829427307113,0.0275716723131799,0.174302889371099,0.502720934706483,66.0718615887696,62.1975694402394,50.2356898285901,41.7504507332468,34.0494680071013,23.8235092282852,17.1870178415283,11.4532580039658,6.64600211481629,0.421618060110888,0.341183133148125,0.297280788217733,0.277876253242674,0.302831425519289,0.383681557615492
41,934,0.362441647828308,0.967529408860856,0.100263542358874,3,0.0409062758603667,0.0189164709405936,0.0155957314471978,0.0181594700657826,0.0174525716094431,0.0238477742619446,0.026832548597489,0.0461022585876995,0.108817361519132,0.187679770632918,0.000329973062011631,0.000148073382520555,2.272485438046e-05,5.33317805241854e-05,3.55419305957245e-05,0.000157525687081357,0.0003907782774112,0.00105852769468494,0.00428987673170183,0.0536320586334342,0.115634938659748,0.412262087464274,0.0458221801000101,0.0297852883978297,0.0935148614197831,0.515500698750142,74.9078412226058,61.3442969312028,54.8100402463536,43.2162901920564,34.1833500743029,25.3415983893648,17.6446197150685,11.6998415472167,5.89205471080762,0.444420850296472,0.356943781892667,0.296046260482437,0.284149735520499,0.291109919270466,0.368922030598684
42,894,0.205268203180221,0.990150596522456,0.101085734716757,2,0.0413572015803564,0.0243160232706801,0.0150701105242991,0.0176178469653424,0.0191414483511482,0.0217848902087358,0.0270890677547058,0.0469058047146185,0.107931787584327,0.188036327413986,0.000231468045710179,0.000147331800399458,2.69497202581441e-05,0.000107788887391112,1.38493440092639e-05,0.000186511201808966,0.000421128260330812,0.000886730011119758,0.00374822858821184,0.0501894081718108,0.114821139583444,0.789385542991378,0.0222447492744726,0.0389800198115651,0.138912111904342,0.541395239233086,69.7807680994231,63.280304934882,49.5619588142674,45.9446296726596,31.9660446462425,25.3938288121799,19.8029892500689,11.8098140356321,6.19231160023588,0.410815487483332,0.354247806896476,0.292706854709373,0.277505020398265,0.273317636874124,0.371991063200457
43,346,0.35761665844732,0.984134457978844,0.100992539107524,1,0.0468901707861608,0.0158641427014555,0.0153381392318307,0.0169838830137997,0.0182379657097824,0.0232059336272569,0.0274060291302648,0.0448575073103696,0.106620475324854,0.183411918270838,0.000326950495987223,9.83939128807073e-05,5.40922864065533e-05,0.000126114814662075,4.30934039630155e-05,0.000234539060079363,0.000508518419508364,0.00112255710006389,0.00451162532359439,0.0606739154555259,0.135896872977531,0.241542860540307,0.037586718855749,0.0576183170318961,0.0700545929899875,0.550149467885423,73.1408002043938,58.7994438024472,49.7166834606405,43.8776185906809,34.7877285704504,26.1574356107268,15.9919082246893,11.0920746116658,5.45431620610237,0.422658261705671,0.353241932431128,0.296082226892633,0.280930724357963,0.287081142577146,0.368905467774205
44,264,0.378730489794621,0.982373554671897,0.0964460121415746,2,0.0395691742275397,0.0190969871106912,0.0163901961236997,0.0175904004234947,0.0201250077327941,0.0239562781450219,0.0274868673189133,0.0473701918287297,0.109579036831713,0.181141274245982,0.000436844262519567,0.000121684373900783,5.61007730059518e-05,9.24115966304148e-05,6.42637764671344e-05,0.00017169240047267,0.000438174078176799,0.001016032758277,0.00358891719190928,0.0417886909858192,0.113760079266273,0.374218674023728,0.0209624515017676,0.0197766117544096,0.142892788801187,0.505795805288842,67.1304021213101,61.7039226572229,54.8273258123814,42.1832191548284,34.3644098200213,26.0540618848471,17.2796374864568,10.8773814805132,5.90977073332958,0.416869344515225,0.349598532342041,0.293131290674716,0.278958711407518,0.272777097280664,0.386252526740784
45,996,0.359628253258689,0.987192062487565,0.107855287761272,1,0.0391441677513362,0.0227245704107815,0.0149729258337169,0.018021228494248,0.0183788910331423,0.0216006236802666,0.0254347681727599,0.0455755201236042,0.109524259294164,0.187934016348326,0.000118913680828089,0.0001446809213188,2.35477556734352e-05,0.000135362800830471,2.87957135902996e-05,0.000159705072455264,0.000352737774942673,0.000675395543685606,0.00452479501529997,0.0382910273433067,0.179688097868135,0.5519879400786,0.00760688748934367,0.0194175654782806,0.0600611685054455,0.445605381570569,71.3716535692488,58.7189778711069,54.7509289372915,43.776672538668,36.7527117370129,26.4441605216029,16.9801752120369,10.7141913875415,6.00775548466547,0.417019117734705,0.349075561266446,0.296100395370341,0.277213955410979,0.291761554129477,0.371580333418136
46,340,0.241062272306999,0.983646767330415,0.107121323622878,3,0.0376300999860563,0.0153566996803158,0.0136330036503945,0.0174369916714099,0.0192957797424727,0.0230529279603714,0.0270337292026616,0.0467119208579347,0.108846837432346,0.192176082515985,0.000294452544976629,0.000142408076678089,3.86354634837862e-06,0.000125784944318797,2.3178678526838e-05,0.000137438743140651,0.000359059951647322,0.000842647362622522,0.00484770486187677,0.0524629165917885,0.142100575755138,0.559638829661201,0.0177569714715856,0.0315129387696914,0.11332300895739,0.505374393501268,75.568308063018,60.706908279441,55.4170675710753,41.4866019475071,33.6727399906678,23.7073295460731,17.4619109690771,11.1105319692537,5.95662192005782,0.402405080846218,0.339496860504587,0.296809706740414,0.274182624095834,0.289073328374882,0.381740536072876
47,602,0.286233171032334,0.992261220268707,0.0987047765431526,2,0.0507740483022173,0.0172131540489112,0.012409722645287,0.0185325880554266,0.0196103985895104,0.0215527426025791,0.0255984155643388,0.0464043764625655,0.109173878118542,0.190121753484938,0.000547175890137988,0.000143739921146646,3.91884220368397e-05,8.80696656602445e-05,3.10532376064221e-05,0.000178944448331128,0.000607943973122283,0.00107675040783207,0.00486264950478766,0.0567318563345776,0.10200400886437,0.207273594008723,0.0285325947593916,0.015885572234385,0.174710803147146,0.535287699654985,71.2457889915266,60.5657454517673,50.7394830115536,45.4645843811492,33.8762874629936,25.9936598973132,16.4777853579315,10.6311494457388,6.70673611618148,0.397447742493999,0.343342636470083,0.293733405232499,0.287603290712956,0.292850890062741,0.378468959289706
48,104,0.371088881289569,0.988778170329666,0.102229725174834,2,0.0419984998026898,0.0156530971333319,0.0156146308319712,0.016660260825813,0.017757628174139,0.0213141432718456,0.0282455868942599,0.044534899313847,0.107647808267212,0.190916955668004,0.000345773565598452,6.99560701934892e-05,1.48727516263359e-05,0.000126460890880036,3.42233946571088e-05,0.000172050531311393,0.000281822572343737,0.00102248317533689,0.00376396081267295,0.0507159376555805,0.0894522037441781,0.458880535709841,0.0194730873738794,0.0380621329226497,0.13064925864062,0.525826762698997,65.1743336120273,60.6444664137266,55.7269929587373,45.841944565724,32.4659264238044,23.9212213810858,17.696193246104,10.6955437572928,6.08450277380079,0.406281503311002,0.316396107099878,0.293909456330602,0.276492534766271,0.297304319555032,0.395936308979091
49,70,0.295803152015676,0.981772443061289,0.0948953669264598,1,0.0408948757325053,0.0196933844809578,0.0174912100094311,0.0185143580585232,0.0190385366470346,0.0236802806988883,0.0262655529435358,0.0440819102718407,0.109229407194794,0.188289379554816,0.000285638475317519,0.00012916652827089,4.94390732306183e-05,0.000127730009793157,4.97225606992082e-05,0.000229694508119403,0.000322370688310362,0.000812208309304032,0.00473406117212753,0.0444071644850174,0.118670563356697,0.245118140424478,0.0287379110115803,0.0291408327985707,0.126065615117504,0.512611953118159,75.1555147247978,65.852416644761,53.720861926476,41.7963985667227,32.3847823040767,26.9013714527457,16.789374193093,10.6439221624948,5.65135666936839,0.416642377641674,0.344055816797448,0.29486768216452,0.276732842236082,0.275598826447232,0.385443910993041
50,36,0.310866546373857,0.98665798046608,0.107018476816208,3,0.0480101852925446,0.0171673638467095,0.0160476210862079,0.0188603906036047,0.018877387670235,0.0236586903575026,0.0278358826456911,0.0449748858034959,0.10950897631547,0.188472191132247,0.00025385899487407,3.2602736134653e-05,6.84404750753194e-05,8.26675058737798e-05,5.17308393381488e-05,0.000214894814089948,0.000389330801854128,0.000863753098535659,0.00303999109171869,0.037113511958897,0.115112325376229,0.353915413314663,0.0226532310685202,0.0263521805073005,0.132321923216773,0.532807337465924,71.0175073551578,62.0193220024847,49.7329874471352,40.5416374951524,31.5243192288309,27.6217966559669,16.8658208054358,10.0624401698653,6.11394083084181,0.426159787747164,0.338076673443973,0.294887129964615,0.273767554523247,0.270237803743928,0.385187189003693
51,182,0.303269408689203,0.98781288930576,0.0943317316697711,1,0.0460856159578409,0.0160456611907899,0.0138714091959199,0.0176701078573701,0.0184879208686837,0.0232399184781356,0.0265843457718471,0.0458377645463501,0.108761644237314,0.19244508802224,0.000259356216291319,8.33525592780238e-05,1.66251607093442e-05,8.56115989703134e-05,7.59023321563855e-05,0.000207599643635829,0.000337580163816466,0.00075122867515153,0.00346765374852909,0.0596259498593162,0.194030212675787,0.337625139645062,0.0159126666278292,0.0228956522198959,0.189423129976181,0.485860384913479,66.5703622130855,55.5554159719684,50.2959541127755,41.9567748675275,32.4864980228646,25.1239683965796,17.6154228506868,11.3980854853298,6.01035832112918,0.425599836004973,0.325672094829386,0.295710740093563,0.275818025020817,0.284042062524057,0.381359889091655
52,916,0.26086002033874,0.980777324080133,0.0979287311963385,3,0.0325450167258911,0.0185973070525361,0.017171057536454,0.0186846039131155,0.0195046618680855,0.0251993216884574,0.0271995975170618,0.0453127139529841,0.106519628844964,0.185571272109954,0.000409389371216407,7.76036540802136e-05,8.44611345197671e-05,0.000133556107376986,4.52160260887311e-05,0.00025094294682392,0.000428875395294811,0.000924578881369747,0.00384079370425181,0.0412645825776736,0.150586632638472,0.407512737793869,0.0360806234274096,0.0201214489835003,0.180721745932979,0.596743523513971,70.8176504349494,61.4517601074248,53.4110163335774,42.3022166696867,30.8863801515641,25.1371148150315,17.2380965699127,10.1253392186455,6.54387265179527,0.419562558665789,0.350319840262713,0.293551570239128,0.285345362994055,0.296013803801076,0.373355214977206
53,422,0.238257810703677,0.97579211489949,0.094731432130867,3,0.0388931892157765,0.0172191230206393,0.0181221499261162,0.0173459014047395,0.0174140694965994,0.0234813176057642,0.0270431711512877,0.0458944963506748,0.108203185233877,0.183589645102645,0.000376455862373706,0.000113604193748188,3.47866205314074e-05,0.000111958911217814,7.84258831365313e-05,0.000186705732833747,0.000296377753000004,0.000858833692524906,0.00418092587865569,0.0435123005419402,0.174563509236607,0.188285203487071,0.0132240677345242,0.028639135580995,0.191473771087493,0.605310782575774,65.0665778802875,68.7653092273533,53.6635193664867,45.0186718602264,32.9284702678862,25.6751593362785,17.7201878278814,10.5383199105488,6.47504164010283,0.411113037600878,0.342276598065778,0.292389131686284,0.275245866340594,0.262480867575137,0.383162172668547
54,494,0.220559754903609,0.979451999947155,0.105985194847242,1,0.0431168290650914,0.014544088355114,0.0158288892074667,0.0171606156383185,0.0203807279764996,0.023401019695746,0.0274205649434258,0.0448183727234795,0.108089669613898,0.185593498988419,0.000241032193750883,0.000119762648744013,6.40875502737529e-06,0.000185347371917817,5.22598301746005e-05,0.000224987131980439,0.000310225682617112,0.000909158081261501,0.0035528930607469,0.068654147998164,0.125821127097559,0.191014216614931,0.047261754275759,0.0399959062657424,0.202935973352089,0.560724572013663,69.3753107357705,62.9923200364393,57.0145655396473,42.3227629639909,32.8060809030371,25.5290721680435,17.7174159155897,9.98441564338857,6.01500783164681,0.397206708805225,0.315751651465331,0.295742025920768,0.276833284263306,0.2979773426205,0.363997533207075
