"draw","transmission_row","R0_scenario","coverage","ve_cross_protection","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute","rec_subacute","rec_chronic"
57,57,"high",0.389532962631864,0.303825270517132,0.100766762268066,2,0.0471652188877662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406777198353062,0.135062362344305,0.493919505008008,0.021317307615082,0.0307487898140222,0.100514810153836,0.508264784058142,70.5155783630599,63.5552502096764,57.440230772986,44.6006606844467,35.0891313057214,24.0928011945788,15.730190263511,11.5717081380435,5.55086934873539,0.00407468376622506,0.113561519352776,0.882363796880999
58,58,"high",0.309346364225477,0.24443914300538,0.101121419752128,2,0.0468363860552163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594694953044489,0.165572673918774,0.342152833942947,0.020492418382174,0.0123305068423111,0.177125396144073,0.575804126912633,74.211840325553,60.8790756186407,49.5703758458873,42.0230598371838,35.358195941359,25.6744709118971,16.9973060117837,11.2405871388844,5.9030638126038,0.000512491529513244,0.231769331188936,0.76771817728155
59,59,"high",0.342591884322874,0.428710698053315,0.111868885888061,1,0.0466348620999071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047910711213769,0.155149077855374,0.232144005912189,0.0174527082529712,0.0261902715342928,0.0848204709131027,0.498156509360899,76.4812852450884,56.0836073182639,54.4251517160851,42.9284199766485,35.7729298879076,25.6431567213477,18.230290428392,9.32550398443835,5.85079723524156,0.0731884812784572,0.169781645235821,0.757029873485722
60,60,"high",0.248429393384758,0.381342427641015,0.0898980299269038,2,0.0548511338262064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436835913944147,0.192843394125535,0.327680233137655,0.0191209771465232,0.0230010892808915,0.0455047849303319,0.555335690591936,67.6262960088282,63.5811865470778,57.2825794985913,45.3180752945043,32.2613265170401,25.4482354689991,15.6969475344064,10.3010153471496,6.30966309445597,0.0224320246501744,0.0640179888327342,0.913549986517091
61,61,"high",0.326188551479153,0.536508556961462,0.10095122291904,1,0.0475225029967694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575113863965019,0.153846768261621,0.226777704224147,0.0137665486686652,0.0191032016437126,0.0787850498772469,0.510260987198339,71.7944674526315,61.1283559938286,52.308940996604,42.0538932958577,32.9227371919679,25.4138165351681,19.7573277853916,10.6966094563646,6.22368410248588,0.303186265024699,0.266791180930199,0.430022554045102
62,62,"high",0.283598310596977,0.189995579063198,0.10000720297089,2,0.046519041248013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040989897033684,0.10367355093271,0.171719366700453,0.0211031006662904,0.063244383760343,0.138288187721195,0.49692927410278,71.5125252351219,56.0269191657131,53.0305264310379,45.1550974755425,32.492511156921,25.2198971962068,17.4098930514056,11.0046215728916,5.98054706627833,0.0557960044962305,0.267624452423041,0.676579543080729
63,63,"high",0.268436302024221,0.336205915300752,0.103208378411513,1,0.0453229601296662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051240107068286,0.16712299038666,0.200460960955937,0.021703395075448,0.0397447175405736,0.144279111489384,0.608935226288522,70.1178291042812,60.877378333896,55.4414338457554,43.8493415724914,32.8343747425044,25.8007074675125,17.0852107529179,11.1038466127145,6.17564916661023,0.0657153703238685,0.431410986174694,0.502873643501438
64,64,"high",0.270224327088525,0.362753968414653,0.0930534595080135,2,0.0552784841085227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528580336926822,0.136518486717124,0.492007939474745,0.0233847933028578,0.0230319409499891,0.143922728334626,0.601808976187099,69.5153839699089,59.0924631594153,53.4235622552383,44.1982830723844,34.5914830596335,24.9448981526072,17.6363728807294,10.977058946826,5.98588729669699,0.0268627829446296,0.200211360338727,0.772925856716643
65,65,"high",0.338479376390343,0.234655935431193,0.0967150038849412,2,0.0578798844953631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626310383858882,0.128008759503903,0.314334136586365,0.0145488273966389,0.0207643357559254,0.334064509437759,0.598504573637376,71.0731605365116,63.4750665580987,52.5703573735586,42.8724482060047,34.2258936011783,25.126513325037,17.4914481075337,11.1906060950777,5.67711856266271,0.0123833960898793,0.289537327267762,0.698079276642358
66,66,"high",0.402322650090019,0.228221740153001,0.0946064453589884,3,0.0420220447110506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358736761411376,0.0929125224646315,0.255727369148782,0.0172770808468175,0.0174367511747341,0.166338354256289,0.542330843667979,76.4613486100752,63.0193978148345,56.3010381975886,46.5551230597457,31.973561713757,24.4284987563577,17.1525254846762,10.6667759525517,6.25746125646057,0.0466045453704974,0.0400274786156821,0.913367976013821
67,67,"high",0.3802928126806,0.505228203453244,0.0868557497365579,2,0.0482594848605029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642534230300127,0.145029825256882,0.0624993365167602,0.0288610960338191,0.0171522440033402,0.11523288730161,0.489529772742858,64.7054381666637,58.2703762800055,50.1568614980881,40.2807344574229,34.3559635672113,26.9954242774012,16.209676360521,10.5335673639761,6.03803924453053,0.0544728495562955,0.249890947936638,0.695636202507067
68,68,"high",0.344716841697628,0.0821990516686496,0.108904065531136,2,0.0420688257833129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262635944209513,0.134352151379834,0.352630204465628,0.0192518067841485,0.0160800378083004,0.145850631311196,0.44531010314945,72.0518524926718,56.930796253289,51.5282540411971,41.5264441284118,33.3240237024244,24.431682013997,18.0070173467924,11.214091189996,6.14697578281011,0.0437945053285469,0.186370778265116,0.769834716406337
69,69,"high",0.318006229405412,0.309476010709994,0.102728921999523,3,0.0482701840345236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867347718085912,0.113037386591221,0.465230079863687,0.0193126001298446,0.0488574223677097,0.126272195267039,0.57206738618833,76.1794065311362,63.7061501416414,53.8673271769096,45.8320638957144,32.5373747752764,25.7600154964025,16.961007799715,11.2261731768581,6.11177524111939,0.0409113607509303,0.0510775789596137,0.908011060289456
70,70,"high",0.341676062089803,0.390596634445484,0.0928120964685332,1,0.0491876140363594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422904358270001,0.172241101613885,0.358353629355604,0.019702561686923,0.0141789366870853,0.101496474729263,0.481938587225438,72.746837692222,57.7152848171928,55.6436706207405,42.5289207838925,31.8823617816606,26.4370895670086,17.8750871160174,10.5199486952224,5.68681235970892,0.0324076293730927,0.158096863662081,0.809495506964827
71,71,"high",0.352891373238268,0.154193309045365,0.102156288588461,3,0.0438610233828857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441823993456261,0.12781373113732,0.177192465032841,0.0227873386966813,0.0163777244877959,0.190243759716583,0.462392382664641,77.9976595289168,60.3312895751608,51.0753953963291,45.5549553984484,34.538805554361,28.1828323410765,17.7304292339987,10.9352700103001,6.10567912411279,0.0145972981602245,0.195381490531571,0.790021211308205
72,72,"high",0.276815943358238,0.286635891770253,0.0997679421687709,2,0.0434143124567727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459539120906938,0.157426156324561,0.234624383812741,0.0232073041256527,0.0157719449388253,0.16104698523455,0.619682777195716,66.8830148734088,64.789971160297,54.8360571035995,45.7429270430086,36.0424119174377,25.8733049195915,18.7502706676884,11.0124843081513,6.15276278342486,0.0571103857518129,0.105446044311567,0.83744356993662
73,73,"high",0.25658619056721,0.156105262391032,0.106516612385155,3,0.0490278971745215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524552392374338,0.129446301251908,0.489326018510902,0.0190209395435977,0.0376378897154518,0.21619707319972,0.48052941528749,76.0642198791133,64.560916680917,52.0341446134437,41.5509119907487,33.9308347243695,25.6344277072846,15.6127185951304,10.9934197420182,6.98697307312483,0.0115832885908198,0.263764746820658,0.724651964588522
74,74,"high",0.367296013560544,0.37828100008857,0.0995118150915154,2,0.0438876481463537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584621733713764,0.211043395659802,0.401735793337344,0.0234544304049653,0.022842275278505,0.122175064393001,0.557271995288646,71.1502734701349,64.2861202835003,47.2683792300525,43.8367704273233,35.381330165621,26.8603103041194,17.1654816923436,10.776908003865,6.47566951902634,0.00972625332178636,0.2961423580223,0.694131388655914
75,75,"high",0.347818964714966,0.496829845531798,0.0967748431459667,2,0.0488727189798656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412664520043571,0.111226062088875,0.292361797272369,0.0199011838296202,0.00910008819928964,0.0395277868172767,0.51612791802871,71.1013276030357,57.5778581684554,49.7594792326242,42.733014829161,32.5213959262121,24.2780750457942,16.8113741553735,11.6709792315729,5.76878853342635,0.288294760454308,0.214124951703783,0.497580287841909
76,76,"high",0.39545690965231,0.179626878263491,0.100132576081735,3,0.0469299558301183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523592764151576,0.144018877442024,0.365042618133966,0.0173943730042718,0.0403434378017782,0.0488756545606751,0.553940160649471,74.5148162195743,61.299215783112,54.11720967159,40.760060495933,34.0315283720297,25.731798298716,20.2816371617651,11.6690563620639,6.07076417096547,0.107406345150663,0.374435460619358,0.51815819422998
77,77,"high",0.234445531441033,0.429475485288716,0.0925497584938062,2,0.040882553109947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487454471327863,0.108993993580186,0.315820455375663,0.0176048989756807,0.0298245379182067,0.12358210989654,0.560993268413287,74.1259754115587,58.4294224914598,50.4460040261372,47.9972419340121,34.1519548797004,27.734106469836,18.0725744083041,10.8328514708195,5.96309482348143,0.0174429972322463,0.317303015590459,0.665253987177295
78,78,"high",0.328281925639124,0.0598723922682455,0.0884000849234625,2,0.0474453637859288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556756175459979,0.17851651138462,0.201000253670347,0.0219193173489083,0.0291601135225354,0.0733329082805979,0.578881054508142,71.6188973529295,60.8413084724447,53.3598842668769,46.3949072839214,32.5387111220456,24.9367873608908,18.0107809475708,11.6937633227857,6.74117235925078,0.0829687917686472,0.1928987982793,0.724132409952052
79,79,"high",0.283818167821704,0.452594305387478,0.101281299262829,2,0.0483112853606277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447915094693545,0.135130004245674,0.580555515966278,0.0153637473941278,0.0147637362429822,0.088647480594326,0.586494838193833,64.4594823362053,65.3185796418165,52.5145981192324,39.6398867022723,33.0815921402034,25.6292212286049,17.2931225587416,10.8481036657799,5.86924385012366,0.112562623755621,0.208107617770488,0.679329758473891
80,80,"high",0.243245990503171,0.514910721141827,0.112453270205705,3,0.0486920032335274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449702440694122,0.141787178662069,0.168156102965465,0.022593577107382,0.0254832078312772,0.119135719239644,0.456484416353777,70.2994568503141,60.4115303425926,48.8923728855583,43.1519195896699,35.9086893958353,25.0433014176944,17.4950166140834,11.2149593219632,5.56987769056145,0.0682581990081083,0.197918420748995,0.733823380242896
81,81,"high",0.29259565444388,0.167118266089435,0.0967332928613512,2,0.0532815521084503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399688171886009,0.11950059658838,0.250903481299143,0.0196142182212039,0.0251204617839079,0.125760092194337,0.589798103623549,73.9892744227166,57.4573157844283,50.8976926565042,44.6181291509793,32.8090639958902,23.3298095273509,17.0466019291359,10.8377810718543,6.31411600607858,0.0125603313969628,0.277776511094642,0.709663157508395
82,82,"high",0.293932542719347,0.402451556839812,0.100306573269534,2,0.0460680456375876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535527716220271,0.135777584501395,0.152879339513618,0.0193983872655541,0.0355649561415212,0.176142353095136,0.609472167340785,71.0985445648075,63.2503178145251,52.0248156141648,44.1214685866427,33.6590607608999,24.739179962152,16.9391496929317,10.7127790003785,6.89026305265264,0.0112968321099545,0.172397080786843,0.816306087103203
83,83,"high",0.311394747707042,0.157556488449999,0.0967350209434335,3,0.0366899683666513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345653356675212,0.161009798999936,0.468786036070788,0.0186644210028445,0.0291798740796536,0.0642479483990105,0.51095576651171,74.6559415489684,62.3183643247881,52.0487254808182,41.7042065331888,30.80454435221,23.7456031862857,18.02204195538,10.6399321711335,6.40035694962603,0.0667893790007855,0.198603336809329,0.734607284189885
84,84,"high",0.314923416435142,0.51066447668142,0.0939182874508463,1,0.041515384389962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587125758313228,0.128829215969741,0.614050665759208,0.0171332855194114,0.0155274390836439,0.0845301420962163,0.492998118780074,76.6053861340747,61.00107606453,54.1232782159753,46.1036411717261,35.9974541118234,24.947073843441,18.4568917541558,11.4902735629102,6.08805582499095,0.111982510761537,0.280583771116419,0.607433718122044
85,85,"high",0.394739872738353,0.140098368221961,0.100589802930262,3,0.0560914291725488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552896279754866,0.114194074755551,0.296675982353705,0.0184129514740929,0.0283534761398748,0.184979655396326,0.491376525257991,65.4745132965581,61.285318239736,54.1636442867382,46.7796711227553,33.14648845642,24.8360077875836,17.8108915667532,11.943157434235,6.57769877093808,0.0143549695329835,0.306370222727551,0.679274807739465
86,86,"high",0.377520294796425,0.306518301053792,0.107095045016438,2,0.0547883837917524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386551480591088,0.0820188203684959,0.377140505784463,0.0177141117549449,0.0158384981981251,0.0742089536572078,0.483353059623793,69.4575422784201,62.5344415483911,52.7970279744857,45.117826462198,32.4082170953939,23.4911341707718,18.3035390701645,10.9810540204562,5.92797540083138,0.0529426562456963,0.222791903199626,0.724265440554678
87,87,"high",0.239117600711488,0.23711332649276,0.108958638063788,2,0.0516927152237654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526128515297866,0.105689654586041,0.212750703260829,0.0153801733314454,0.0386098949695653,0.155579193619579,0.440985971813289,64.8500268990207,58.6114589289202,50.5212836606716,44.1060663269755,36.0333019864614,24.2580126335076,17.4673517041258,10.5745381397301,6.31813509951388,0.0128598717197867,0.273593788894441,0.713546339385772
88,88,"high",0.254805707430199,0.619621398886192,0.10297806965816,3,0.0565373774395459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065294704851607,0.106837841082856,0.16932443807628,0.0222225484351838,0.0252090952770354,0.0457809128455053,0.528723186733949,73.1582829886004,64.1878992312831,48.741507904257,45.323561789361,32.8627250148934,25.5635513716932,19.32065734275,11.178233122267,5.9295450764104,0.082096978582208,0.577949034875547,0.339953986542245
89,89,"high",0.300485776891551,0.297626316794069,0.101552815057365,3,0.0423609475987844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695055405083259,0.136599463400028,0.306101919348004,0.0207482828017878,0.0223023978941804,0.057781966370263,0.518151284541561,68.4521698998143,65.8749796985668,54.0602855117739,41.6407242850918,35.1011156108785,28.5685618804052,16.8213443304232,10.124413286386,5.79656140269429,0.0789849712032027,0.0583308338505364,0.862684194946261
90,90,"high",0.211743206495117,0.189441893166441,0.104556996948563,1,0.0452704460885408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639455642829931,0.227846856984064,0.374414382745495,0.0129750519944333,0.0314180149844569,0.0827393959995107,0.577705245407984,80.2020272031899,60.4190232432233,51.8355142510677,43.2328049248775,37.315507559285,23.6635885405098,17.5434832339228,9.96771681602526,6.0162309535457,0.00385935347417612,0.198233474121479,0.797907172404345
91,91,"high",0.284276134155381,0.215110986738963,0.0999953227385866,3,0.0547811953307985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529644280531977,0.0769953848965372,0.375017127871206,0.0238511310942647,0.0203542795502268,0.121836235605817,0.520562555662306,75.6706556052046,63.9421988482364,55.0592265110127,46.3668235768172,34.9935620262021,24.3464411693771,18.6845289199813,11.6053369272167,6.11636512616365,0.0253527992420373,0.168056837197978,0.806590363559985
92,92,"high",0.300698056857572,0.192778815950688,0.101045450820583,2,0.0440243912342277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384984716576524,0.117686468145606,0.217710058523561,0.0215281447170931,0.0351379292244175,0.0862731816048436,0.503548864869144,68.988109009953,56.1838967804808,50.8898588142297,42.6004392720826,34.3948863319221,24.3104037318334,18.6073403782378,10.3271736791342,5.842089077451,0.0305029745240051,0.184670842505281,0.784826182970714
93,93,"high",0.23796287719754,0.389732360515607,0.0985093614301588,2,0.0429708939627855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621385617280781,0.173968104706657,0.384156192865576,0.0216885217893153,0.0370795333256481,0.170443206824622,0.441383691803931,75.136894757344,62.5005592935515,53.8987103496494,43.4059731844608,33.5480783170212,28.086272828765,18.4657323360197,12.5377186054147,6.1936279951087,0.0233825163021292,0.325054418903793,0.651563064794077
94,94,"high",0.39981243901928,0.31444095575169,0.0981451902191393,2,0.0460103391487294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505852136432674,0.106330725682042,0.285060930042559,0.0160713842715517,0.0139395967098055,0.0661788152872426,0.508650295614804,74.9011485390549,59.2521947220422,51.582303301452,43.7181559462857,33.6153344863225,23.6598870279664,17.6589490491573,11.4676147151924,5.93696093391931,0.0334030439564922,0.159923278207356,0.806673677836152
95,95,"high",0.30990589271233,0.305870832194543,0.0991202577879594,3,0.0446936910546553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527128112261799,0.192184158410853,0.322834193809774,0.021307716125221,0.026691640840435,0.0435766233648701,0.562115093873706,68.4347434651102,63.1557450995725,50.7899131094753,41.416783099181,32.0990545495749,25.1987273650897,16.5271431274307,10.7275743305474,6.15496614631531,0.193147585157429,0.23360325692999,0.573249157912581
96,96,"high",0.354117751618468,0.411662518670556,0.0911348033136517,2,0.0419105256265419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468500723591164,0.110782840827098,0.346248820946484,0.0183934086999596,0.0312684383108123,0.126768210212373,0.489828927987902,73.3801556075637,60.9594613622571,51.8547166110918,41.1090530746237,35.492737078381,23.0402473110283,17.9592829345033,11.2552244308471,6.0975381287086,0.050778928685147,0.211529791522455,0.737691279792398
97,97,"high",0.236418057656317,0.332897549831908,0.0936288809755898,2,0.0502416770103826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591624945536394,0.114045624087576,0.341509766140134,0.0196629493310955,0.0189233416077769,0.128493527928541,0.504715524365518,73.2632854260454,60.3073952641461,55.5986778660771,40.5664123027247,33.7137165776862,25.4857306931828,18.4671644519771,10.8614150534982,5.98978753140532,0.177912425847612,0.252486011389581,0.569601562762807
